DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Malta,2018,58.2,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Malta,2019,49.02,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Malta,2020,59.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Malta,2021,52.77,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2011,22.75,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2012,23.72,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2013,23.57,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2014,20.98,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2015,21.95,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2016,22.01,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2017,20.65,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2018,20.23,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2019,19.6,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2020,20.76,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Netherlands,2021,21.13,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2011,20.92,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2012,21.58,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2013,19.77,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2014,17.44,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2015,17.96,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2016,17.69,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2017,15.53,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2018,16.08,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2019,16.81,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2020,19.3,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Norway,2021,21.46,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2011,25.07,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2012,26.54,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2013,27.09,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2014,24.85,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2015,28.96,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2016,29.32,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2017,30.47,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2018,31.1,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2019,31.32,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2020,41.66,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Poland,2021,35.64,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2011,47.96,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2012,52.77,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2013,46.59,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2014,44.56,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2015,44.39,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2016,43.88,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2017,39.69,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2018,41.12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2019,36.73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2020,39.02,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Portugal,2021,31.03,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2011,13.63,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2012,14.38,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2013,14.41,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2014,14.03,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2015,15.84,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2016,16.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2017,15.41,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2018,16.83,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2019,17.24,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2020,24.6,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Romania,2021,26.71,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2011,47.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2012,45.5,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2013,44.72,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2014,38.56,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2015,45.7,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2016,46.13,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2017,53.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2018,48.75,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2019,46.25,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2020,51.4,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Serbia,2021,50.56,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2011,27.48,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2012,26.17,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2013,28.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2014,26.06,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2015,26.17,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2016,27.23,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2017,28.24,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2018,27.05,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2019,25.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2020,27.2,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Sweden,2021,26.29,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2011,19.08,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2012,18.48,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2013,21.15,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2014,17.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2015,21.39,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2016,18.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2017,20.17,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2018,17.61,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2019,23.83,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2020,26.89,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovenia,2021,27.88,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2011,22.2,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2012,27.95,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2013,22.27,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2014,24.51,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2015,19.19,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2016,21.4,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2017,18.99,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2018,22.02,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2019,18.05,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2020,20.88,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Slovakia,2021,20.98,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2011,55.44,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2012,52.98,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2013,50.61,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2014,47.01,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2015,46.8,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2016,46.37,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2017,44.13,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2018,39.95,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2019,36.58,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2020,47.96,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,Türkiye,2021,45.58,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2011,12.56,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2012,12.3,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2013,12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2014,12.45,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2015,13.16,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2016,13.76,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2017,14.23,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Males,Total,Diabetes mellitus,United Kingdom,2018,14.73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2011,38.34,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2012,38.54,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2013,36.12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2014,38.55,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2015,41.73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2016,39,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2017,36.62,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2018,35.17,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2019,29.84,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2020,31.26,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Austria,2021,35.62,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2011,15.76,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2012,16.57,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2013,15.33,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2014,14.4,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2015,13.74,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2016,12.9,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2017,13.39,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2018,13.01,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2019,12.4,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2020,12.59,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Belgium,2021,11.35,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2011,22.78,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2012,24.2,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2013,19.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2014,20.93,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2015,25.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2016,22.63,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2017,21.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2018,23.09,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2019,20.82,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2020,24.12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Bulgaria,2021,24.32,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2011,17.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2012,17.11,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2013,17.92,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2014,16,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2015,16.9,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2016,16.01,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2017,15.45,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2018,13.91,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2019,13.53,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2020,11.6,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Switzerland,2021,12.36,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2011,73.54,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2012,70.75,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2013,69.7,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2014,72.36,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2015,65.48,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2016,53.3,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2017,58.01,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2018,55.25,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2019,56.06,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2020,59.73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Cyprus,2021,73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2011,29.15,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2012,26.92,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2013,45.1,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2014,41.8,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2015,43.48,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2016,43.26,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2017,41.53,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2018,46.51,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2019,45.56,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2020,52.46,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Czechia,2021,52.62,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2011,29.41,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2012,29.36,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2013,28.88,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2014,26.32,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2015,27.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2016,25.49,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2017,26.98,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2018,26.43,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2019,24.9,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2020,26.37,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Germany,2021,26.08,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2011,29.43,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2012,27.69,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2013,27.28,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2014,26.23,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2015,26.69,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2016,27.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2017,25.5,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2018,26.37,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2019,24.21,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2020,22.32,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Denmark,2021,23.43,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2011,13.51,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2012,10.25,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2013,11.86,
