DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2013,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2014,81.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2015,81.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2016,81.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2017,82.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2018,82.2,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2019,82.8,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2020,82.5,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2021,82.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Ireland,2022,82.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1961,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1962,73.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1963,73.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1964,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1965,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1966,73.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1967,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1968,74.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1969,73.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1970,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1971,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1972,74.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1973,74.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1974,74.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1975,75.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1976,76.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1977,76.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1978,76.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1980,76.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1981,76.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1982,77.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1983,76.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1984,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1985,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1986,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1987,77.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1988,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1989,78.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1990,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1991,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1992,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1993,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1994,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1995,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1996,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1997,78.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1998,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,1999,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2000,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2001,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2002,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2003,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2004,81.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2005,81.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2006,81.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2007,81.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2008,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2009,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2010,81.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2011,82.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2012,83.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2013,82.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2014,82.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2015,82.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2016,82.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2017,82.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2018,82.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2019,83.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2020,83.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2021,83.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2022,82.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Iceland,2023,82.6,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1985,75.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1986,75.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1987,76.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1988,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1989,77.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1990,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1991,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1992,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1993,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1994,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1995,78.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1996,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1997,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1998,79.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,1999,79.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2000,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2001,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2002,80.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2003,80.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2004,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2005,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2006,81.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2007,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2008,81.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2009,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2010,82.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2011,82.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2012,82.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2013,82.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2014,83.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2015,82.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2016,83.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2017,83.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2018,83.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2019,83.6,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2020,82.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2021,82.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2022,82.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Italy,2023,83.8,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,1994,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,1995,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,1996,76.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,1997,76.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,1998,77.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,1999,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2000,77.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2001,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2002,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2003,80.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2004,82.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2005,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2006,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2007,81.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2008,82.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2009,81.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2010,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2011,81.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2012,82.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2013,82.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2014,82.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2015,82.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2016,82.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2017,83.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2018,83.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2019,84.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2020,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2021,84.4,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2022,83.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Liechtenstein,2023,84.8,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1970,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1971,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1972,71.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1973,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1974,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1975,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1976,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1977,71.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1978,70.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1979,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1980,70.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1981,70.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1982,70.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1983,70.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1984,70.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1985,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1986,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1987,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1988,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1989,71.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1990,71.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1991,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1992,70.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1993,69.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1994,68.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1995,69.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1996,70.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1997,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1998,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,1999,71.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2000,72.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2001,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2002,71.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2003,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2004,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2005,71.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2006,71.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2007,70.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2008,71.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2009,72.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2010,73.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2011,73.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2012,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2013,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2014,74.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2015,74.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2016,74.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2017,75.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2018,76.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2019,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2020,75.2,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2021,74.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2022,75.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Lithuania,2023,77.3,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1971,69.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1972,70.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1973,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1974,70.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1975,70.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1976,70.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1977,72.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1978,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1979,72.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1980,72.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1981,72.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1982,72.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1983,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Total,Less than 1 year,Luxembourg,1984,73.3,
